"Data ID","ISO","Event ID","Event Date","Year","Time Precision","Event Type","Actor I","Associated Actor 1","Inter 1","Actor 2","Associated Actor 2","Inter 2","Interaction","Region","Country","Province","Administration 1","Administration 2","Administration 3","Location","Latitude","Longitude","Geo Precision","Source","Coverage","Notes","Fatalities","Timestamp","CC"
"2103443","144","SRI2181","2181","29 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Northern","Jaffna","Valikamam North","Valikamam North","9.7941","80.0388","1","Hiru News","National","Residents of Valikamam North, Northern, staged a protest on 29 Apr demanding the return of their land which was taken over for security purposes.","0","1542756409","LKA"
"1859276","144","SRI2179","2179.0","26 April 2013","2013","1","Riots/Protests","Police Forces of Sri Lanka (2008-2015)","","1","Rioters (Sri Lanka)","Government of Sri Lanka (2008-2015)","5","15","Southern Asia","Sri Lanka","Sabaragamuwa","Ratnapura","Ratnapura","Ratnapura","6.6828","80.3992","1","Ada Derana","National","A policeman and the Deputy Mayor of the Ratnapura Municipal Council were hospitalised following a clash over a traffic incident. Both claim that the other sparked the assault but the Deputy Mayor was arrested two days later.","0","1536936463","LKA"
"2103442","144","SRI2180","2180","26 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Kalutara","Ingiriya","Ingiriya","6.7438","80.176","1","Daily News","National","Residents of Ingiriya town, Western, staged a protest on 26 April demanding the repair of a road.","0","1542756409","LKA"
"1859043","144","SRI2178","2178.0","25 April 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","Government of Sri Lanka (2008-2015)","5","Police Forces of Sri Lanka (2008-2015)","","1","15","Southern Asia","Sri Lanka","Uva","Moneragala","Buttala","Okkampitiya","6.7456","81.3057","1","Daily Mirror","National","A clash reportedly took place between the Buttala Pradeshiya Sabha Vice Chairman and a group of policemen who stopped the former because he was not wearing a helmet. The Vice Chairman and 2 policemen were hospitalised","0","1536936463","LKA"
"2103439","144","SRI2176","2176","23 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","North Central","Anuradhapura","N. Palatha East","Anuradhapura","8.3123","80.4131","1","Hiru News","National","Nurses staged a protest in Anuradhapura, North Central, on 23 April 2013 against the transfer of their colleagues.","0","1542756409","LKA"
"2103440","144","SRI2177","2177","23 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Central","Kandy","K.F.G. & G. Korale","Kandy","7.2955","80.6356","1","Hiru News","National","Residents of Uhana and Gonagolle staged a protest in Kandy, Central on 23 Apr against wild elephant attacks in the area.","0","1542756409","LKA"
"2103438","144","SRI2175","2175","21 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","DPF: Democratic People's Front; NSSP: Nava Sama Samaja Party","6","Rioters (Sri Lanka)","","5","56","Southern Asia","Sri Lanka","Central","Nuwara Eliya","Nuwara Eliya","Kotagala","6.9284","80.6061","1","Daily Mirror","National","During a protest, DPF and NSSP members came under attack with stones and clubs by unidentified individuals. Police are investigating.","0","1542756409","LKA"
"2103437","144","SRI2174","2174","19 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Catholic Christian Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Northern","Mannar","Mannar Town","Mannar","8.9894","79.8784","1","Daily News","National","Catholic organizations staged a protest in Mannar town, Northern, on 19 April against an irrigation engineer who used derogatory language against a priest and damaged statues in Church.","0","1542756409","LKA"
"2103436","144","SRI2173","2173","12 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","North Central","Polonnaruwa","Dimbulagala","Dimbulagala","7.8667","81.1166","1","Daily Mirror","National","Residents of the area staged a protest in front of Mahaweli regional office in Dimbulagala demanding electricity. They charged that the Mahaweli project supplied electricity to large scale industries in other areas while neglecting their village.","0","1542756409","LKA"
"2103435","144","SRI2172","2172","07 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Uva","Moneragala","Thanamalvila","Thanamalvila","6.4396","81.1344","1","Hiru News","National","Residents of Thanamalwila, Uva, staged a protest on 7 Apr demanding clean drinking water.","0","1542756409","LKA"
"1858507","144","SRI2171","2171.0","03 April 2013","2013","1","Violence against civilians","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","Journalists (Sri Lanka)","7","57","Southern Asia","Sri Lanka","Northern","Kilinochchi","Karachchi","Kilinochchi","9.3961","80.3982","1","Ada Derana","National","3 people from the Udayan newspaper were injured and subsequently hospitalised before the attackants stormed the newpaper's office in Kilinochchi.","0","1536936463","LKA"
"2103434","144","SRI2170","2170","01 April 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Kalutara","Horana","Horana","6.7159","80.0626","1","Daily News","National","A protest was staged in Horana town, Western, on 1 April, demanding the repair of a road.","0","1542756409","LKA"
"1858508","144","SRI2168","2168.0","30 March 2013","2013","1","Violence against civilians","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","TNA: Tamil National Alliance","7","57","Southern Asia","Sri Lanka","Northern","Kilinochchi","Karachchi","Kilinochchi","9.3961","80.3982","1","Ada Derana","National","A group of individuals stormed a TNA meeting. 13 people were injured and hospitalised while many other people suffered minor injuries.","0","1536936463","LKA"
"2103432","144","SRI2169","2169","30 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Southern","Hambantota","Hambantota","Hambantota","6.1241","81.1185","1","Daily News","National","A protest was staged in the Hambantota area, Southern, on 30 March, against the death of a man who was attack by an elephant.","0","1542756409","LKA"
"2103431","144","SRI2167","2167","29 March 2013","2013","1","Strategic development","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","Buddhist Group (Sri Lanka)","7","37","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Lanka Business Report","National","Property destruction: A Muslim owned shop in a suburb of Sri Lanka's capital was torched amid growing Buddhist nationalist attacks against minorities. Police are investigating.","0","1542756409","LKA"
"1857376","144","SRI2165","2165.0","28 March 2013","2013","1","Violence against civilians","Buddhist Militia (Sri Lanka)","","4","Civilians (Sri Lanka)","Muslim Group (Sri Lanka)","7","47","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","BBC Sinhala","National","Several people were injured when Buddhist monks led hundreds in an assault on a Muslim-owned clothing warehouse. The attack comes as hard-line Buddhist groups step up a campaign against the lifestyles of Muslims.","0","1536936462","LKA"
"1859113","144","SRI2166","2166.0","28 March 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","Journalists (Sri Lanka)","7","57","Southern Asia","Sri Lanka","Western","Colombo","Kesbewa","Pepiliyana","6.8559","79.8845","1","Daily Mirror","National","A group of people attacked a textile shop in Pepiliyana and injured a number of people - including a journalist (minor injuries reported). Police are investigating.","0","1536936463","LKA"
"2103429","144","SRI2162","2162","24 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka); Muslim Group (Sri Lanka); Hindu Group (Sri Lanka); Christian Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","North Central","Anuradhapura","N. Palatha East","Anuradhapura","8.3123","80.4131","1","Daily Mirror","National","A protest rally and a protest march were held in Anuradhapura with the joint participation of Buddhists, Christians, Hindus and Muslims, vehemently condemning the recent attacks on several Buddhist monks, by an extremist group in Tamil Nadu in South India.","0","1542756409","LKA"
"2103430","144","SRI2163","2163","24 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Maharagama","Kottawa","6.8408","79.9664","1","Daily Mirror","National","Buddhist monks and some residents staged a protest in Kottawa outside an allegedly unethical conversion centre named Lanka Deva Sabha. The protestors called for the organisers of this centre to close it immediately.","0","1542756409","LKA"
"2103428","144","SRI2161","2161","23 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","North Western","Kurunegala","Mahawa","Polpitigama","7.8333","80.2166","1","Hiru News","National","Residents of Polpitigama, North Western, staged a protest on 23 Mar urging authorities to implement the law concerning police custody deaths.","0","1542756409","LKA"
"2103427","144","SRI2160","2160","22 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka); Muslim Group (Sri Lanka); Hindu Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Uva","Badulla","Welimada","Welimada","6.9044","80.9044","1","Daily Mirror","National","Buddhist monks staged a protest in Welimada town over the attack on Buddhist monks and Sri Lankans during their visit to Tamil Nadu in South India. Muslim citizens also joined the protest.","0","1542756409","LKA"
"2103425","144","SRI2159","2159","21 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Thimbirigasyaya","Kollupitiya","6.9117","79.8478","1","Hiru News","National","The National Organizations Alliance staged a protest outside the U.S. embassy in Colombo, Western, on 21 Mar, against a U.S. proposal presented at the UNHCR.","0","1542756409","LKA"
"2103424","144","SRI2158","2158","20 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Buddhist Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Hiru News","National","The Ravana Balaya staged a protest outside the Indian High Commission in Colombo, Western, on 20 Mar, against Buddhist monks being assaulted in India.","0","1542756409","LKA"
"2103423","144","SRI2157","2157","19 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Sinhala Ravaya; Buddhist Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Thimbirigasyaya","Kollupitiya","6.9117","79.8478","1","Ada Derana","National","The Sinhala Ravaya organisation staged a protest at Kollupita Junction in Colombo heading towards Indian High Commission against the recent attacks on Buddhist monks and Sri Lankan pilgrims in India. The protest caused several viability problems.","0","1542756409","LKA"
"1859485","144","SRI2156","2156.0","18 March 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","Christian Group (Sri Lanka)","7","57","Southern Asia","Sri Lanka","Southern","Hambantota","Weeraketiya","Weeraketiya","6.151","80.7643","1","Daily Mirror","National","A house-come-prayer centre belonging to a church came under attack by stone throwing villagers in Weeraketiya.","0","1536936464","LKA"
"1857262","144","SRI2155","2155.0","16 March 2013","2013","1","Violence against civilians","Rioters (Sri Lanka)","","5","Civilians (India)","Police Forces of Sri Lanka (2008-2015)","7","57","Southern Asia","Sri Lanka","North Western","Puttalam","Chilaw","Chilaw","7.5758","79.7953","1","Ada Derana","National","A Police Sergeant has been admitted to the hospital after allegedly being assaulted by an unknown group of men while he was returning home (off duty hours). Police are investigating.","0","1536936462","LKA"
"1859108","144","SRI2154","2154.0","14 March 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","UPFA: United People's Freedom Alliance; Government of Sri Lanka (2008-2015)","5","Rioters (Sri Lanka)","UPFA: United People's Freedom Alliance; Government of Sri Lanka (2008-2015)","5","55","Southern Asia","Sri Lanka","Western","Gampaha","Kelaniya","Peliyagoda","6.9579","79.8794","1","Daily Mirror","National","Urban Council UPFA chairman and vice chairman were injured and hospitalised during a clash which broke out between the two.","0","1536936463","LKA"
"1859208","144","SRI2153","2153.0","13 March 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","Students (Sri Lanka)","7","37","Southern Asia","Sri Lanka","North Western","Puttalam","Puttalam","Puttalam","8.0362","79.8283","1","Ada Derana","National","2 students were abducted and assaulted by a group travelling in a jeep. According to the police, the vehicle used in the abduction belonged to a provincial politician of the area.","0","1536936463","LKA"
"1859414","144","SRI2152","2152.0","11 March 2013","2013","1","Battle-No change of territory","Unidentified Armed Group (Sri Lanka)","","3","Unidentified Armed Group (Sri Lanka)","","3","33","Southern Asia","Sri Lanka","Southern","Hambantota","Tissamaharama","Uduwila","6.2549","81.2639","1","Ada Derana","National","A clash between two groups of people took place on March 11 after an initial dispute on March 9. Shots were fired and a hand grenade was thrown, killing 1 person. 5 others were injured.","1","1536936463","LKA"
"1858894","144","SRI2151","2151.0","09 March 2013","2013","2","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","JVP: Janatha Vimukthi Peramuna","7","37","Southern Asia","Sri Lanka","Western","Kalutara","Horana","Moragahahena","6.784","80.0514","1","Ada Derana","National","On March 9, police officers found the body of a person who had died under suspicious circumstances. According to the police, the deceased was a JVP former member. The time of death is unclear. Police are investigating.","1","1536936463","LKA"
"1857627","144","SRI2150","2150.0","07 March 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Rioters (Sri Lanka)","","5","55","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily News","National","A clash broke out between Passenger Ticket Examiners and some people during a sudden inspection on a train.","0","1536936462","LKA"
"2103421","144","SRI2149","2149","06 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily News","National","The Parents' Collective of Dead and Missing Persons staged a protest in Colombo city, Western, on 6 March, calling upon Western nations to focus their talks at the current UNHRC sessions on destruction caused by the LTTE in Sri Lanka.","0","1542756409","LKA"
"2103420","144","SRI2148","2148","05 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","North Western","Puttalam","Anamaduwa","Kottukachchiya","7.9524","79.928","1","Hiru News","National","Residents of villages in Puttalam staged a protest in Kottukachchiya, Puttalam, North Western, on 5 Mar demanding a solution to the wild elephant issue.","0","1542756409","LKA"
"1858897","144","SRI2147","2147.0","03 March 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","Buddhist Group (Sri Lanka)","7","37","Southern Asia","Sri Lanka","Western","Kalutara","Kalutara","Moragahakanda","6.6059","79.959","1","Daily News","National","Unidentified gunmen entered a Buddhist Monastery in Moragahakanda in the middle of the night and assaulted a number of monks. Injuries are unclear.","0","1536936463","LKA"
"2103419","144","SRI2146","2146","02 March 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Government of Sri Lanka (2008-2015)","6","","","0","60","Southern Asia","Sri Lanka","Uva","Moneragala","Moneragala","Monaragala","6.8714","81.3487","1","Daily News","National","Members of the Monaragala Pradeshiya Sabha staged a protest in Monaragala town, Uva on 2 March against an illegal construction in the area.","0","1542756409","LKA"
"1858626","144","SRI2145","2145.0","01 March 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","Students (Sri Lanka)","5","Rioters (Sri Lanka)","Students (Sri Lanka)","5","55","Southern Asia","Sri Lanka","Southern","Galle","Bope-Poddala","Labuduwa","6.0776","80.2325","1","Ada Derana","National","Nine students were injured and hospitalized following a clash between two student groups at the Institute of Advanced Technical Education. Police are investigating over the reason of the clash.","0","1536936463","LKA"
"1858465","144","SRI2144","2144.0","28 February 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","Muslim Group (Sri Lanka)","7","57","Southern Asia","Sri Lanka","Sabaragamuwa","Kegalle","Kegalle","Kegalle","7.2523","80.3436","1","Colombo Gazette","National","The Kegalle Jummah mosque was stoned by an unidentified group of people demonstrating in front of it. No one was injured. Police are investigating.","0","1536936463","LKA"
"1857158","144","SRI2143","2143.0","24 February 2013","2013","1","Violence against civilians","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","","7","57","Southern Asia","Sri Lanka","Eastern","Batticaloa","Eravur Town","Batticaloa","7.7102","81.6924","1","Colombo Gazette","National","The son of Minister Maithripala Sirisena assaulted the son of police DIG Ravi Waidyalankara who was hospitalised. According to the police, the assault broke out following an argument between the two. Police are investigating.","0","1536936461","LKA"
"1857033","144","SRI2141","2141.0","22 February 2013","2013","1","Violence against civilians","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","Government of Sri Lanka (2008-2015)","7","57","Southern Asia","Sri Lanka","North Central","Anuradhapura","N. Palatha East","Anuradhapura","8.3123","80.4131","1","Daily News","National","The North Central Provincial Ayurveda Commissioner was injured in an acid attack by an unidentified group in Anuradhapura, North Central, on 22 February.","0","1536936461","LKA"
"1857025","144","SRI2142","2142.0","22 February 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","","7","37","Southern Asia","Sri Lanka","North Central","Anuradhapura","N. Palatha East","Anuradhapura","8.3123","80.4131","1","Ada Derana","National","The Ayurvedic Commissioner of the North Central Province has been admitted to the hospital after he came under an acid attack. The police arrested three suspects.","0","1536936461","LKA"
"1859392","144","SRI2139","2139.0","21 February 2013","2013","1","Violence against civilians","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","UPFA: United People's Freedom Alliance","7","57","Southern Asia","Sri Lanka","Eastern","Trincomalee","Trincomalee Town and Gravets","Trincomalee","8.5711","81.2335","1","Daily Mirror","National","A UPFA member was hospitalized due to an alleged assault by the son of Chairman of Eastern Political Council. Police are investigating.","0","1536936463","LKA"
"1857180","144","SRI2140","2140.0","21 February 2013","2013","1","Violence against civilians","Sinhalese Ethnic Militia (Sri Lanka)","","4","Civilians (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","7","47","Southern Asia","Sri Lanka","Eastern","Batticaloa","Eravur Town","Batticaloa","7.7102","81.6924","1","TamilNet","National","A Tamil village official was severely assaulted by a group of Sinhalese settlers who have occupied the farm and grazing lands of Tamils.","0","1536936461","LKA"
"1858700","144","SRI2138","2138.0","17 February 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","Fishermen (Sri Lanka)","5","Rioters (India)","Fishermen (India)","5","55","Southern Asia","Sri Lanka","Northern","Mannar","Mannar Town","Mannar","8.9894","79.8784","1","Colombo Gazette","National","Fishermen from India and Sri Lanka clashed off the seas of Mannar. The clash had occurred when Indian fishermen were seen poaching in Sri Lankan waters, along the International Maritime Boundary. Police are investigating.","0","1536936463","LKA"
"2103417","144","SRI2135","2135","15 February 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","Rioters (Sri Lanka)","","5","56","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","Daily Mirror","National","A Sathyagraha was launched by the IDPs urging the government to resettle them in the original home lands owned by them. A group of men reportedly attacked a number of protesters.","0","1542756409","LKA"
"1857917","144","SRI2136","2136.0","15 February 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","Journalists (Sri Lanka)","7","37","Southern Asia","Sri Lanka","Western","Colombo","Dehiwala-Mount Lavinia","Dehiwala-Mount Lavinia","6.8402","79.8712","1","The Sunday Leader","National","A journalist attached to The Sunday Leader newspaper was shot at and injured by unidentified gunmen at his house. Police are investigating.","0","1536936462","LKA"
"1857865","144","SRI2137","2137.0","15 February 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","TNA: Tamil National Alliance; TNPF: Tamil National People's Front; DPF: Democratic People's Front; UNP: United National Party","5","Military Forces of Sri Lanka (2008-2015)","","1","15","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","TamilNet","National","A clash erupted after at least ten Sri Lankan military operatives reportedly attacked a demonstration of 700 people organised by groups representing uprooted Tamils from Valikaamam North to denounce the authorities decision to convert the former SL Military High Security Zone (HSZ) into Sinhala Military Zone (SMZ) in Jaffna. The demonstration saw the participation of the Tamil National Alliance (TNA), Tamil National Peoples Front (TNPF), Democratic Peoples Front (DPF) and United National Party (UNP).","0","1536936462","LKA"
"1859077","144","SRI2134","2134.0","10 February 2013","2013","1","Violence against civilians","Rioters (Sri Lanka)","","5","Civilians (Sri Lanka)","Buddhist Group (Sri Lanka)","7","57","Southern Asia","Sri Lanka","Western","Gampaha","Minuwangoda","Pamunuwa","7.1578","79.9795","1","Colombo Gazette","National","A monk was assaulted - and subsequently hospitalised - by an unidentified gang. According to the police, four men had pounced on him and assaulted him. Police are investigating.","0","1536936463","LKA"
"2103416","144","SRI2133","2133","08 February 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Fishermen (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Northern","Jaffna","Vadamaradchy North","Point Pedro","9.8166","80.2333","1","Daily Mirror","National","The Vadamarachchi Fisheries Co-operative Society staged a protest in support of the two-week-long walk by displaced fishermen in the North against Indian fishermen encroaching into Sri Lankan waters.","0","1542756409","LKA"
"1858227","144","SRI2130","2130.0","07 February 2013","2013","1","Violence against civilians","Military Forces of Sri Lanka (2008-2015)","","1","Civilians (Sri Lanka)","","7","17","Southern Asia","Sri Lanka","Northern","Jaffna","Jaffna","Jaffna","9.6685","80.0074","1","TamilNet","National","A newspaper distributor was attacked while he was working. It is alleged that the attack was carried out by the Sri Lankan military intelligence squad. The distributor was hospitalized.","0","1536936462","LKA"
"2103415","144","SRI2131","2131","07 February 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily Mirror","National","The Federation of Self-Employees staged a protest in Colombo Fort demanding permission to engage in trade inside buses.","0","1542756409","LKA"
"1858695","144","SRI2132","2132.0","07 February 2013","2013","1","Violence against civilians","Sinhalese Ethnic Militia (Sri Lanka)","","4","Civilians (Sri Lanka)","Farmers (Sri Lanka); Tamil Ethnic Group (Sri Lanka)","7","47","Southern Asia","Sri Lanka","Sabaragamuwa","Kegalle","Rambukkana","Mangalagama","7.2584","80.4077","1","TamilNet","National","A group of armed Sinhalese 'home guards' have attacked Tamil farmers who were herding their cattle. It has been reported that they repeatedly made complaints with the SL Police, Divisional Secretary and officials of the Sri Lankan Agrarian Service Department. However no actions have been taken.","0","1536936463","LKA"
"1857133","144","SRI2129","2129.0","04 February 2013","2013","1","Violence against civilians","Vigilante Militia (Sri Lanka)","","4","Civilians (Sri Lanka)","","7","47","Southern Asia","Sri Lanka","Western","Kalutara","Bandaragama","Bandaragama","6.7144","79.988","1","Ada Derana","National","The two main suspects of the murder of a Buddhist priest the previous day were found shot dead in Bandaragama area this morning.","2","1536936461","LKA"
"1857946","144","SRI2128","2128.0","03 February 2013","2013","1","Violence against civilians","Egoda Uyana Communal Militia (Sri Lanka)","","4","Civilians (Sri Lanka)","Buddhist Group (Sri Lanka)","7","47","Southern Asia","Sri Lanka","Western","Colombo","Moratuwa","Egoda Uyana","6.735","79.8942","1","Ada Derana","National","The Chief Buddhist monk of the Sunandopanandaramaya Temple in Egoda Uyana, Moratuwa, was stabbed to death by two individuals over a land dispute.","1","1536936462","LKA"
"2103413","144","SRI2127","2127","02 February 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","North Western","Puttalam","Madampe","Madampe","7.4976","79.8407","1","Hiru News","National","Residents of Madampe, North Western, staged a protest on 2 Feb against the transfer of a local police officer.","0","1542756409","LKA"
"1857966","144","SRI2125","2125.0","31 January 2013","2013","1","Riots/Protests","Rioters (Sri Lanka)","Buddhist Group (Sri Lanka)","5","","","0","50","Southern Asia","Sri Lanka","Sabaragamuwa","Ratnapura","Embilipitiya","Embilipitiya","6.3439","80.8488","1","Daily Mirror","National","Nearly 600 villagers including Buddhist priests staged a demonstration during which they blocked the Embilipitiya - Nonagama Highway asking the authorities to put an end to the encroaching of lands owned by Buddhist monks.","0","1536936462","LKA"
"2103412","144","SRI2126","2126","31 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Moratuwa","Katubedda","6.7976","79.8889","1","Daily Mirror","National","Students of Katubedda University staged a protest asking the suspension of the admission of new entrants to the NDT course, adequate protection to the Engineering Faculty students, and holding a formal inquiry in to the recent attack on students.","0","1542756409","LKA"
"2103409","144","SRI2122","2122","30 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Western","Kalutara","Bandaragama","Bandaragama","6.7144","79.988","1","Daily Mirror","National","Residents of Bandaragama area staged a protest in front of the Divisional Secretariat demanding the immediate cancellation of the transfer order of a Grama Niladhari of the area. More than 1000 people participated.","0","1542756409","LKA"
"2103410","144","SRI2123","2123","30 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Sabaragamuwa","Kegalle","Mawanella","Gamini","7.2609","80.4365","1","Daily Mirror","National","The resettled Tamil community in Settikulam area staged a protest in Gamini against the injustices caused to them due to the activities of the politicians and the government officials. More than 1500 people participated the protest.","0","1542756409","LKA"
"2103411","144","SRI2124","2124","30 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Southern","Hambantota","Beliatta","Owilana","6.0166","80.7333","1","Hiru News","National","Residents of Owilana in Balapitiya, Southern, staged a protest demanding a level crossing on 30 Jan.","0","1542756409","LKA"
"2103407","144","SRI2120","2120","28 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Fishermen (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Northern","Mannar","Mannar Town","Mannar","8.9894","79.8784","1","Daily Mirror","National","Thousands of fishermen staged a protest on in Mannar city against the nuclear power plant which will be constructed in Kudankulam in India and against the harassment of Sri Lankan fishermen by their Indian counterparts.","0","1542756409","LKA"
"2103408","144","SRI2121","2121","28 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Labour Group (Sri Lanka)","6","Police Forces of Sri Lanka (2008-2015)","","1","16","Southern Asia","Sri Lanka","Western","Colombo","Colombo","Colombo","6.9319","79.8478","1","Daily Mirror","National","The employees of the State Engineering Corporation (SEC) staged a protest against the removal of a Deputy General Manager of the SEC's construction division. The protest was blocked by the police.","0","1542756409","LKA"
"2103405","144","SRI2118","2118","27 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","","6","","","0","60","Southern Asia","Sri Lanka","Southern","Galle","Balapitiya","Balapitiya","6.278","80.0366","1","Daily Mirror","National","A protest was staged by the residents of Balapitiya area urging authorities to conduct a free and fair investigation into the death of a mother and child during child birth at the Balapitiya Base Hospital. The protestors accused the doctors and medical staff of the hospital of negligence during the delivery of the child.","0","1542756409","LKA"
"1857008","144","SRI2119","2119.0","27 January 2013","2013","1","Violence against civilians","Unidentified Armed Group (Sri Lanka)","","3","Civilians (Sri Lanka)","Tamil Ethnic Group (Sri Lanka)","7","37","Southern Asia","Sri Lanka","Eastern","Ampara","Ampara","Ampara","7.2975","81.682","1","TamilNet","National","A Tamil activist was reportedly killed by a ""killer squad"" while walking home for unknown reasons.","1","1536936461","LKA"
"2103404","144","SRI2117","2117","24 January 2013","2013","1","Riots/Protests","Protesters (Sri Lanka)","Students (Sri Lanka)","6","","","0","60","Southern Asia","Sri Lanka","Western","Colombo","Sri Jayawardanapura Kotte","Nugegoda","6.8735","79.8899","1","Daily Mirror","National","Students of Sri Jayawardenepura University staged a protest against a decision by the university authorities to expel eleven students who were on the verge of graduating. According to them, the university administration arbitrarily suspended the group of students in a bid to cripple the student movement.","0","1542756409","LKA"
